Transaction_ID,Registration_ID,Amount_Paid_GHS,Payment_Timestamp,Payment_Channel
TXN-00025401,ER-7884-23,300.54,2023-03-06 16:41:18,AT Money
TXN-00041303,GX-5748-15,298.73,2025-01-26 05:44:38,Telecel Cash
TXN-00001523,GE-6678-18,557.18,2024-11-17 06:49:35,e-Levy Portal
TXN-00021549,UW-7181-22,453.51,2025-07-17 10:34:33,AT Money
TXN-00027110,GX-7873-20,584.13,2021-06-09 09:34:00,Bank Branch
TXN-00043625,ER-6143-16,657.01,2020-12-05 18:03:37,Telecel Cash
TXN-00005452,GT-1122-20,54.12,2024-10-23 16:23:18,MTN MoMo
TXN-00011709,GE-6521-23,441.58,2025-06-01 19:44:33,e-Levy Portal
TXN-00047388,UE-4881-25,385.41,2020-08-18 15:39:44,Bank Branch
TXN-00049608,GB-8297-21,295.14,2024-03-10 12:47:04,Telecel Cash
TXN-00001459,GB-8359-24,412.33,2023-11-26 09:33:00,e-Levy Portal
TXN-00031869,GA-7545-19,357.84,2022-03-06 09:53:18,MTN MoMo
TXN-00025872,WR-4114-20,420.86,2025-09-25 21:30:01,MTN MoMo
TXN-00003074,GE-0371-17,50.0,2024-11-25 04:32:06,Bank Branch
TXN-00023842,NR-2661-23,184.49,2021-09-05 20:21:36,Telecel Cash
TXN-00035164,GC-8819-15,471.9,2021-10-06 21:24:58,MTN MoMo
TXN-00002869,UE-4013-18,142.1,2024-09-15 23:16:17,Telecel Cash
TXN-00002940,AS-1966-22,414.48,2022-01-26 15:47:09,AT Money
TXN-00029100,GB-4493-24,349.38,2024-03-05 21:48:22,MTN MoMo
TXN-00010524,BA-0306-24,389.24,2024-01-18 21:27:08,Telecel Cash
TXN-00047507,GX-8781-16,398.02,2025-01-09 20:43:39,MTN MoMo
TXN-00049974,GR-3153-25,231.99,2024-07-07 19:24:44,Bank Branch
TXN-00024060,UE-5248-17,50.0,2023-11-24 02:39:48,AT Money
TXN-00011477,GB-0225-22,0.0,2022-06-17 06:15:52,MTN MoMo
TXN-00009950,BA-6370-25,506.27,2023-12-31 12:45:16,MTN MoMo
TXN-00000081,GC-9700-24,251.17,2022-08-18 05:21:44,AT Money
TXN-00040095,WR-3984-24,337.28,2022-04-03 00:44:33,Telecel Cash
TXN-00006853,AS-7232-23,236.79,2025-11-28 09:00:50,e-Levy Portal
TXN-00042861,GB-7348-23,225.07,2021-09-10 11:47:57,MTN MoMo
TXN-00042906,UW-8378-20,290.82,2020-10-07 22:20:38,MTN MoMo
TXN-00020025,GC-3418-16,399.84,2021-10-21 10:44:13,MTN MoMo
TXN-00031187,VR-9622-18,332.1,2023-08-06 17:15:45,MTN MoMo
TXN-00018677,GR-0746-20,562.3,2023-12-04 23:22:58,MTN MoMo
TXN-00033649,ORPHAN-95369-XX,271.32,2021-08-09 12:39:41,MTN MoMo
TXN-00014759,WR-3653-21,136.11,2021-03-26 06:45:35,Bank Branch
TXN-00027934,UE-9023-19,188.92,2021-11-15 02:20:34,MTN MoMo
TXN-00048257,GE-7751-21,409.64,2023-09-21 22:17:03,e-Levy Portal
TXN-00036803,GN-8647-18,326.82,2020-12-09 19:08:25,MTN MoMo
TXN-00047146,UE-6470-19,287.32,2021-09-04 13:38:48,MTN MoMo
TXN-00038312,AS-3606-21,246.35,2022-01-22 08:59:58,e-Levy Portal
TXN-00038357,GX-9504-15,471.45,2022-09-23 05:21:39,e-Levy Portal
TXN-00023300,GN-0115-17,419.52,2021-05-11 10:17:04,AT Money
TXN-00001396,GX-6319-20,529.31,2023-06-15 12:30:48,MTN MoMo
TXN-00044843,GE-2094-23,482.14,2024-11-03 15:39:06,Bank Branch
TXN-00031824,UW-7985-20,511.31,2020-05-11 22:08:27,MTN MoMo
TXN-00013651,GN-2695-23,112.02,2025-11-13 00:32:48,e-Levy Portal
TXN-00037529,CR-0450-24,309.47,2025-07-05 03:30:34,MTN MoMo
TXN-00006822,WR-7044-15,585.58,2021-07-03 07:52:56,e-Levy Portal
TXN-00035896,ER-2685-23,168.0,2020-03-23 12:02:36,MTN MoMo
TXN-00007548,GW-1341-24,322.33,2024-03-30 22:45:00,MTN MoMo
TXN-00001365,WR-9611-19,468.46,2024-12-30 15:33:33,Bank Branch
TXN-00004712,ORPHAN-96621-XX,278.86,2020-12-11 01:18:15,Telecel Cash
TXN-00018324,ORPHAN-93845-XX,349.38,2022-05-29 07:01:11,Telecel Cash
TXN-00000205,GA-8965-16,97.36,2023-10-16 01:02:01,e-Levy Portal
TXN-00043201,GN-8180-18,273.18,2023-12-04 00:25:13,e-Levy Portal
TXN-00011044,GW-5344-22,235.19,2025-07-28 17:20:38,e-Levy Portal
TXN-00010973,WR-5021-17,497.23,2024-05-03 09:23:37,e-Levy Portal
TXN-00014519,GN-4289-18,395.66,2022-08-01 21:19:50,e-Levy Portal
TXN-00014666,GS-9280-24,462.42,2020-09-05 13:23:21,Bank Branch
TXN-00001767,ER-7672-18,532.49,2020-01-21 17:53:12,Bank Branch
TXN-00042521,GX-0535-23,86.6,2020-04-01 15:18:17,e-Levy Portal
TXN-00045598,VR-6714-17,535.0,2024-01-08 05:25:12,Telecel Cash
TXN-00030445,GW-5646-19,355.35,2022-11-26 18:15:21,MTN MoMo
TXN-00037025,CR-9846-20,650.84,2021-02-01 12:22:17,AT Money
TXN-00037062,GW-2710-15,185.24,2023-10-07 09:05:02,Bank Branch
TXN-00026253,VR-4733-24,512.66,2024-01-01 03:17:41,MTN MoMo
TXN-00001451,AS-2351-21,444.0,2021-03-12 06:24:41,Telecel Cash
TXN-00029334,GR-6114-19,495.66,2023-09-01 23:39:56,MTN MoMo
TXN-00038536,BA-8950-18,362.74,2021-11-07 18:38:11,e-Levy Portal
TXN-00024579,ER-1975-24,414.81,2023-07-16 11:36:12,MTN MoMo
TXN-00027531,AS-7108-24,232.51,2020-11-14 04:05:32,e-Levy Portal
TXN-00031034,ORPHAN-99746-XX,483.9,2021-03-28 10:39:00,Bank Branch
TXN-00039960,GX-6189-15,98.37,2024-06-11 17:56:04,e-Levy Portal
TXN-00005654,GN-1105-25,152.12,2023-03-18 15:48:47,MTN MoMo
TXN-00027555,VR-1976-16,374.68,2020-09-24 01:32:30,MTN MoMo
TXN-00021182,GT-9784-20,234.95,2021-04-03 20:18:42,Bank Branch
TXN-00018596,GT-4665-17,281.01,2021-05-05 15:19:34,MTN MoMo
TXN-00035857,BA-4219-16,556.11,2024-01-27 06:57:42,e-Levy Portal
TXN-00042493,GT-6236-21,457.57,2021-05-20 08:26:57,Bank Branch
TXN-00026448,GA-8012-25,392.65,2023-07-21 06:32:59,MTN MoMo
TXN-00015826,BA-8700-16,274.1,2021-06-10 18:37:20,Bank Branch
TXN-00044909,GA-4557-17,154.15,2024-04-09 00:38:27,MTN MoMo
TXN-00010267,BA-6856-22,120.95,2024-05-31 04:37:30,AT Money
TXN-00025688,GA-5930-24,-76.42,2022-02-23 16:40:29,Bank Branch
TXN-00041945,GC-9341-21,309.22,2025-02-17 11:55:05,AT Money
TXN-00008241,GA-2661-22,550.51,2024-02-22 20:53:30,Telecel Cash
TXN-00007871,NR-0010-21,203.9,2020-10-06 01:52:43,AT Money
TXN-00027700,WR-8566-25,149.02,2021-02-22 02:30:04,e-Levy Portal
TXN-00021846,GR-7513-19,354.66,2020-08-14 02:21:51,Telecel Cash
TXN-00045541,BA-6604-22,601.09,2021-05-03 21:16:51,MTN MoMo
TXN-00007442,UW-3917-24,164.97,2025-08-18 14:09:13,Bank Branch
TXN-00006785,GE-3099-25,418.74,2025-02-21 12:55:44,MTN MoMo
TXN-00033084,GN-3253-24,370.82,2024-11-05 00:24:00,MTN MoMo
TXN-00039292,GR-2917-17,469.17,2024-03-29 17:46:44,MTN MoMo
TXN-00029197,GW-5161-19,139.9,2023-07-17 21:39:19,Telecel Cash
TXN-00006798,GW-8196-25,98.88,2020-10-28 19:27:50,MTN MoMo
TXN-00019619,UW-0569-17,252.76,2023-04-13 19:06:09,e-Levy Portal
TXN-00001123,BA-4401-15,92.01,2024-07-01 21:52:58,Telecel Cash
TXN-00021192,VR-3921-17,627.43,2022-02-11 21:51:28,e-Levy Portal
TXN-00041432,GA-3001-24,710.14,2020-07-22 22:43:07,MTN MoMo
TXN-00038395,GW-4436-19,328.58,2025-12-10 07:44:23,Bank Branch
TXN-00030330,ORPHAN-90416-XX,442.48,2022-10-02 17:23:08,Telecel Cash
TXN-00031518,ER-8355-21,97.42,2022-05-06 12:26:30,MTN MoMo
TXN-00006698,GT-4834-18,316.12,2020-01-09 18:26:13,MTN MoMo
TXN-00016925,AS-7180-20,282.45,2025-05-19 10:20:50,e-Levy Portal
TXN-00027886,VR-8537-20,174.21,2022-09-03 23:15:27,MTN MoMo
TXN-00032937,WR-0883-21,205.66,2022-04-02 05:52:50,Telecel Cash
TXN-00048913,GN-2853-18,511.28,2021-05-02 16:10:37,MTN MoMo
TXN-00018340,ORPHAN-99040-XX,369.11,2025-01-10 20:26:25,Bank Branch
TXN-00030359,ORPHAN-98921-XX,571.4,2020-08-25 04:48:21,e-Levy Portal
TXN-00033016,GX-4355-16,556.12,2024-02-07 18:44:08,Bank Branch
TXN-00025955,GN-1559-23,50.0,2020-05-01 21:09:37,e-Levy Portal
TXN-00012813,VR-8935-16,0.0,2020-12-25 01:57:43,MTN MoMo
TXN-00033566,NR-1251-23,216.05,2025-03-15 06:16:43,e-Levy Portal
TXN-00047038,GW-8636-17,343.01,2025-10-16 05:29:24,Telecel Cash
TXN-00043333,GE-7751-21,307.8,2024-07-05 16:55:01,e-Levy Portal
TXN-00048684,GB-7340-16,446.02,2024-05-28 00:19:25,MTN MoMo
TXN-00046025,GT-9360-22,265.56,2025-02-02 04:34:20,Telecel Cash
TXN-00029685,GA-0041-21,398.24,2025-11-08 19:19:28,Telecel Cash
TXN-00002226,GR-1617-22,99.38,2020-07-10 00:56:27,MTN MoMo
TXN-00012780,GT-1617-15,168.66,2022-03-10 20:20:33,Bank Branch
TXN-00047855,GS-5636-23,437.1,2020-08-30 10:57:51,MTN MoMo
TXN-00020526,BA-1466-23,391.75,2022-07-30 00:58:53,Bank Branch
TXN-00024291,CR-5621-25,566.18,2021-03-06 18:34:54,Bank Branch
TXN-00041704,ORPHAN-99851-XX,493.62,2025-01-29 19:03:41,e-Levy Portal
TXN-00028360,ER-9933-20,233.95,2021-07-12 08:31:20,MTN MoMo
TXN-00047726,UW-2112-21,610.1,2021-04-20 12:03:16,Bank Branch
TXN-00001804,CR-4557-24,275.98,2021-02-12 15:11:49,e-Levy Portal
TXN-00009562,GS-3451-23,215.6,2021-06-03 00:44:24,MTN MoMo
TXN-00004287,GT-3540-25,256.56,2021-03-14 21:30:42,AT Money
TXN-00048889,UW-3382-20,401.14,2022-05-22 07:30:13,Bank Branch
TXN-00004371,GC-1069-16,50.0,2020-03-03 10:00:04,MTN MoMo
TXN-00040706,GN-4288-22,319.69,2020-10-26 03:56:56,Bank Branch
TXN-00048895,ER-8534-22,379.0,2024-03-07 07:46:01,AT Money
TXN-00014464,GT-9311-15,186.56,2023-07-22 05:52:19,MTN MoMo
TXN-00043673,GT-1833-15,275.63,2021-02-27 12:28:43,e-Levy Portal
TXN-00034736,WR-9370-17,335.94,2024-03-28 14:12:32,MTN MoMo
TXN-00041237,ER-1329-22,260.17,2021-02-16 13:05:27,MTN MoMo
TXN-00003007,GN-5376-24,201.22,2022-04-14 20:48:34,Bank Branch
TXN-00020939,ORPHAN-92076-XX,226.81,2025-08-23 20:47:13,Telecel Cash
TXN-00025716,NR-9279-19,313.73,2024-11-27 20:07:06,MTN MoMo
TXN-00028419,GB-8693-21,467.23,2025-06-06 05:17:58,AT Money
TXN-00023470,ORPHAN-93806-XX,229.76,2022-01-27 08:00:00,Bank Branch
TXN-00023028,GS-9374-18,504.91,2025-06-11 07:02:47,Telecel Cash
TXN-00033061,VR-0667-20,50.0,2020-05-07 22:18:54,MTN MoMo
TXN-00020448,ORPHAN-90609-XX,336.74,2023-11-20 09:42:06,e-Levy Portal
TXN-00011538,UW-2206-25,517.74,2021-04-18 04:05:46,MTN MoMo
TXN-00021598,UW-5112-18,156.45,2025-03-30 22:24:10,Bank Branch
TXN-00010730,ER-0345-21,387.78,2021-04-27 17:03:57,Bank Branch
TXN-00019736,GA-3049-16,355.91,2022-12-08 19:23:08,e-Levy Portal
TXN-00046246,CR-1972-15,377.68,2020-12-20 02:42:22,MTN MoMo
TXN-00019571,GE-3201-16,437.8,2024-03-24 18:58:38,Telecel Cash
TXN-00033015,ER-8381-22,388.03,2022-04-29 00:27:59,MTN MoMo
TXN-00003460,ORPHAN-94794-XX,583.11,2020-03-10 03:05:18,e-Levy Portal
TXN-00012261,GR-1181-24,409.56,2022-03-11 09:30:07,MTN MoMo
TXN-00011754,GR-9817-19,232.12,2020-02-08 05:15:41,MTN MoMo
TXN-00012423,GX-6996-15,298.83,2023-12-30 09:06:09,Bank Branch
TXN-00023677,NR-8307-20,287.86,2020-11-11 04:04:19,e-Levy Portal
TXN-00007115,GS-6003-18,396.26,2023-06-15 13:35:00,e-Levy Portal
TXN-00021769,GW-3122-21,389.52,2021-10-14 11:43:25,AT Money
TXN-00038696,GX-9118-22,0.0,2025-02-15 22:20:49,MTN MoMo
TXN-00028457,UW-0072-20,139.69,2024-01-29 06:41:32,MTN MoMo
TXN-00040833,WR-9115-25,-462.36,2024-10-22 06:55:03,Bank Branch
TXN-00004057,GW-9548-20,122.89,2022-08-19 07:22:55,MTN MoMo
TXN-00000145,ER-5364-24,308.21,2021-07-04 01:06:58,e-Levy Portal
TXN-00027877,GX-8801-20,396.98,2023-07-05 23:19:28,Bank Branch
TXN-00046040,ER-2544-21,370.05,2023-11-26 03:26:17,Bank Branch
TXN-00037649,GR-1106-18,196.44,2020-02-25 17:57:07,Telecel Cash
TXN-00041004,GN-1662-15,211.14,2020-07-03 14:25:31,Telecel Cash
TXN-00000972,UE-1554-25,493.45,2025-10-09 21:04:21,e-Levy Portal
TXN-00009248,UW-6420-25,382.05,2023-06-20 15:32:21,e-Levy Portal
TXN-00034663,GW-3342-16,416.76,2022-11-27 17:15:26,MTN MoMo
TXN-00005501,GX-6800-17,405.04,2024-06-15 05:50:04,MTN MoMo
TXN-00001230,GX-4185-24,419.76,2023-03-30 05:40:04,MTN MoMo
TXN-00048955,GN-8321-15,224.28,2023-04-29 01:03:40,Bank Branch
TXN-00000655,AS-1094-23,247.33,2025-09-04 18:45:39,e-Levy Portal
TXN-00041504,GC-4958-15,200.66,2024-04-16 14:50:45,Telecel Cash
TXN-00043972,GB-7947-16,275.2,2025-03-31 20:45:18,Telecel Cash
TXN-00021993,GW-1580-21,526.58,2023-06-11 18:28:56,AT Money
TXN-00014283,GT-8415-18,295.27,2023-05-01 13:51:02,MTN MoMo
TXN-00013756,GC-2805-16,550.82,2024-03-14 09:46:06,MTN MoMo
TXN-00000705,ER-7381-17,-225.18,2021-03-09 08:44:14,AT Money
TXN-00035396,WR-7033-22,226.51,2024-11-08 15:52:09,MTN MoMo
TXN-00045940,ER-9598-23,0.0,2022-02-27 06:24:33,e-Levy Portal
TXN-00042157,CR-8420-16,222.28,2023-06-06 21:47:00,MTN MoMo
TXN-00036654,GW-8050-19,508.35,2023-02-11 17:00:05,Bank Branch
TXN-00042208,BA-6648-25,212.06,2025-12-03 22:58:22,Telecel Cash
TXN-00018714,GA-5934-21,175.29,2020-01-20 21:56:51,Bank Branch
TXN-00021332,NR-3273-23,231.52,2024-07-23 07:50:29,MTN MoMo
TXN-00009239,GE-6144-15,397.6,2022-10-26 03:22:05,MTN MoMo
TXN-00001643,ORPHAN-90939-XX,475.67,2025-08-15 21:41:28,MTN MoMo
TXN-00000118,GT-6994-18,601.88,2025-09-01 08:51:22,AT Money
TXN-00024000,NR-0220-15,264.26,2023-07-27 23:55:21,Bank Branch
TXN-00041997,NR-8500-20,297.21,2024-01-02 12:51:04,e-Levy Portal
TXN-00003324,UE-3498-16,389.08,2024-05-16 05:47:22,e-Levy Portal
TXN-00043788,GN-0606-22,589.22,2025-06-26 21:30:02,Telecel Cash
TXN-00039711,GT-4291-16,313.72,2023-07-13 09:53:26,Telecel Cash
TXN-00039857,GB-5858-16,0.0,2022-09-10 05:40:05,e-Levy Portal
TXN-00038734,CR-7836-15,423.69,2025-07-12 03:20:33,Bank Branch
TXN-00042247,ORPHAN-97838-XX,584.36,2025-06-29 01:49:28,MTN MoMo
TXN-00038185,BA-3927-18,151.76,2020-07-24 20:27:34,Telecel Cash
TXN-00027310,GA-1130-18,310.0,2023-01-29 22:37:40,Telecel Cash
TXN-00035293,GE-8585-20,466.66,2022-04-23 16:24:44,MTN MoMo
TXN-00008830,BA-9059-23,327.15,2024-03-08 09:31:32,AT Money
TXN-00029580,BA-0187-21,294.73,2024-09-07 09:29:21,Telecel Cash
TXN-00008933,AS-2657-16,50.0,2021-12-18 02:14:09,e-Levy Portal
TXN-00043173,GR-5213-20,290.27,2020-01-30 07:06:44,Bank Branch
TXN-00021857,GW-4672-25,-363.37,2020-08-24 00:08:42,MTN MoMo
TXN-00046925,GB-6260-18,216.79,2025-01-06 06:39:10,Telecel Cash
TXN-00019815,AS-0359-15,226.76,2021-07-18 04:38:47,AT Money
TXN-00037165,GS-7053-19,427.84,2023-01-24 07:06:25,e-Levy Portal
TXN-00022142,NR-5378-25,867.29,2022-02-15 05:52:50,MTN MoMo
TXN-00021587,GW-5120-21,319.94,2020-12-06 07:32:44,MTN MoMo
TXN-00043836,WR-8294-20,278.79,2021-01-11 06:47:48,MTN MoMo
TXN-00049381,NR-7630-15,531.84,2022-10-19 07:25:28,e-Levy Portal
TXN-00024992,GC-4850-15,457.38,2023-07-22 19:50:02,MTN MoMo
TXN-00026457,GB-8975-17,534.2,2023-06-08 10:14:42,Bank Branch
TXN-00038346,GT-9891-15,342.99,2022-06-20 18:57:35,e-Levy Portal
TXN-00048982,NR-8218-19,461.69,2025-04-30 21:14:37,MTN MoMo
TXN-00043858,GX-6786-21,195.01,2020-12-31 22:43:12,MTN MoMo
TXN-00016217,GN-3101-17,336.42,2022-08-29 23:08:14,Telecel Cash
TXN-00002543,AS-4053-15,596.52,2021-08-31 02:20:17,Bank Branch
TXN-00011313,GA-8832-22,449.99,2022-11-10 11:20:30,MTN MoMo
TXN-00037401,GN-3802-16,276.07,2021-07-16 21:29:16,Telecel Cash
TXN-00027642,GB-2632-22,195.44,2020-10-14 02:00:24,e-Levy Portal
TXN-00036624,GT-1293-17,352.73,2023-01-06 04:02:43,Bank Branch
TXN-00037884,UW-5326-25,328.86,2020-11-26 07:26:57,e-Levy Portal
TXN-00012209,GN-8711-23,301.36,2023-05-29 18:16:06,MTN MoMo
TXN-00034154,GS-5716-19,165.59,2020-11-30 23:51:04,MTN MoMo
TXN-00042726,ORPHAN-96162-XX,508.35,2023-11-03 17:52:18,Telecel Cash
TXN-00041904,NR-1524-15,282.66,2025-08-12 00:04:16,Bank Branch
TXN-00039966,WR-0987-18,138.06,2025-02-02 08:35:56,Bank Branch
TXN-00005653,NR-1039-22,455.34,2025-10-10 08:56:53,e-Levy Portal
TXN-00008115,GB-4820-16,348.16,2022-12-16 03:50:45,Telecel Cash
TXN-00029563,GS-5437-18,-454.59,2021-12-14 09:38:40,e-Levy Portal
TXN-00006523,NR-9209-16,401.37,2022-03-31 22:21:34,Bank Branch
TXN-00011589,GT-8102-15,118.2,2022-03-28 11:41:12,e-Levy Portal
TXN-00017052,CR-6944-20,238.36,2021-03-16 01:30:27,Bank Branch
TXN-00034796,BA-5799-16,360.49,2025-10-29 05:58:42,MTN MoMo
TXN-00035399,GC-5237-21,362.75,2023-03-01 12:56:24,Telecel Cash
TXN-00023439,UW-2689-20,-305.52,2020-08-26 00:35:02,Bank Branch
TXN-00024654,GX-2363-25,102.93,2024-04-19 13:38:56,AT Money
TXN-00010718,VR-8973-22,479.89,2024-04-22 04:05:36,Telecel Cash
TXN-00021247,UE-6489-23,473.44,2024-12-25 20:31:02,e-Levy Portal
TXN-00017515,VR-4243-15,251.78,2021-09-17 18:09:46,MTN MoMo
TXN-00027620,ORPHAN-90760-XX,517.88,2024-10-15 17:06:04,MTN MoMo
TXN-00009969,ORPHAN-92442-XX,291.37,2025-03-31 08:30:30,AT Money
TXN-00021746,GA-5620-24,352.16,2024-03-27 17:52:58,Telecel Cash
TXN-00046762,GE-2718-16,548.88,2022-09-28 11:39:43,MTN MoMo
TXN-00031648,GA-3256-21,103.68,2022-08-09 08:32:18,e-Levy Portal
TXN-00036418,UE-2827-15,511.89,2020-04-30 01:12:58,AT Money
TXN-00012406,GN-1470-24,245.97,2021-05-31 12:32:47,Bank Branch
TXN-00012859,GN-7542-18,346.76,2025-08-23 02:10:39,e-Levy Portal
TXN-00030016,NR-0217-16,311.77,2022-12-02 18:07:48,Bank Branch
TXN-00040167,GN-0628-16,281.87,2025-02-17 04:23:52,MTN MoMo
TXN-00029646,ORPHAN-90931-XX,297.98,2025-08-27 13:56:16,MTN MoMo
TXN-00010482,GS-6148-19,604.01,2021-02-23 15:45:20,Bank Branch
TXN-00028459,ER-7002-20,330.74,2020-07-27 04:27:01,MTN MoMo
TXN-00045177,GX-0940-21,431.67,2020-06-19 19:00:19,MTN MoMo
TXN-00026919,GR-7448-19,419.58,2022-09-27 23:27:02,e-Levy Portal
TXN-00040195,GR-6401-25,345.49,2024-01-10 10:54:27,Telecel Cash
TXN-00012212,UW-2193-16,284.14,2022-08-04 20:57:00,Bank Branch
TXN-00046456,VR-8305-21,381.29,2021-06-19 14:57:36,MTN MoMo
TXN-00003193,GB-8960-24,114.23,2022-06-06 20:57:41,Bank Branch
TXN-00022444,GC-1567-17,232.79,2024-11-23 12:15:10,Bank Branch
TXN-00034126,GA-2648-17,338.94,2020-04-01 23:10:13,Bank Branch
TXN-00037389,VR-8573-25,290.13,2020-01-15 09:45:48,AT Money
TXN-00037012,GT-0261-22,540.21,2022-08-04 12:17:18,Telecel Cash
TXN-00013717,GX-6996-23,521.19,2020-10-29 03:24:27,e-Levy Portal
TXN-00017304,GS-8894-23,324.78,2023-04-01 15:17:24,e-Levy Portal
TXN-00042365,CR-6292-18,271.65,2023-06-05 07:30:03,e-Levy Portal
TXN-00042269,NR-6499-22,204.41,2025-06-22 13:16:15,Bank Branch
TXN-00013740,GX-6560-24,451.23,2023-10-16 16:15:38,e-Levy Portal
TXN-00036544,ER-5894-24,515.56,2022-05-17 12:36:10,Bank Branch
TXN-00029585,GT-7955-18,258.43,2020-09-19 05:55:49,MTN MoMo
TXN-00031076,GS-0016-20,155.6,2025-05-16 21:51:17,MTN MoMo
TXN-00033094,ORPHAN-94529-XX,387.16,2025-04-20 16:59:31,e-Levy Portal
TXN-00022196,GC-9070-20,293.17,2022-03-07 03:03:06,Bank Branch
TXN-00042605,GB-8554-18,378.23,2020-01-30 03:33:02,AT Money
TXN-00041381,GN-9194-16,363.22,2021-09-05 08:50:37,MTN MoMo
TXN-00035448,GS-8754-25,342.72,2025-03-09 23:33:55,AT Money
TXN-00015505,GB-4906-24,376.31,2024-01-07 16:02:29,MTN MoMo
TXN-00039622,GX-4134-18,599.8,2022-05-04 11:09:27,MTN MoMo
TXN-00005738,GW-9286-17,142.66,2020-11-26 11:09:29,e-Levy Portal
TXN-00036640,UE-8749-20,0.0,2021-09-10 15:13:42,Bank Branch
TXN-00022672,GX-1407-25,499.87,2020-07-06 15:47:35,e-Levy Portal
TXN-00024976,GR-9882-15,260.64,2024-01-12 10:59:18,MTN MoMo
TXN-00004457,GN-0848-15,215.43,2024-11-01 08:29:31,Telecel Cash
TXN-00007945,BA-6682-20,408.12,2025-03-14 17:41:31,MTN MoMo
TXN-00043375,GR-6143-21,136.04,2025-05-24 16:19:26,Telecel Cash
TXN-00037564,GW-6111-25,582.57,2021-03-10 11:50:23,MTN MoMo
TXN-00037159,ORPHAN-94439-XX,308.21,2022-05-27 21:59:14,AT Money
TXN-00037157,BA-1750-19,681.14,2021-03-04 23:05:38,Bank Branch
TXN-00042582,CR-2853-19,284.58,2020-08-31 04:29:07,e-Levy Portal
TXN-00045536,GW-2532-16,345.36,2021-07-06 13:38:59,e-Levy Portal
TXN-00012173,GR-5920-15,345.16,2020-07-06 10:49:37,Telecel Cash
TXN-00037366,GS-0826-19,273.56,2025-09-02 04:02:42,e-Levy Portal
TXN-00041972,GA-5574-18,541.54,2025-09-22 03:37:46,Telecel Cash
TXN-00036588,GE-9870-16,266.08,2024-07-28 05:10:42,AT Money
TXN-00003488,VR-6935-25,378.59,2020-02-10 09:42:14,MTN MoMo
TXN-00042300,NR-9134-25,264.52,2023-06-13 07:49:41,MTN MoMo
TXN-00037148,UW-4943-19,335.22,2025-03-08 12:04:50,e-Levy Portal
TXN-00044023,GA-5186-16,491.38,2021-12-07 02:37:25,Telecel Cash
TXN-00028201,UE-0520-17,167.63,2024-01-24 03:32:01,MTN MoMo
TXN-00014935,GT-1254-23,206.8,2022-02-26 22:34:13,AT Money
TXN-00015488,GW-0731-25,422.36,2024-01-03 19:51:41,MTN MoMo
TXN-00044497,GR-6962-18,676.58,2023-01-02 02:07:58,Bank Branch
TXN-00046490,GC-1002-19,453.63,2020-07-29 17:51:00,MTN MoMo
TXN-00003234,GW-9888-22,286.39,2021-12-05 13:01:09,Telecel Cash
TXN-00009847,BA-8816-16,373.09,2022-10-03 03:49:53,Telecel Cash
TXN-00021608,BA-1808-24,340.79,2023-10-17 11:49:53,MTN MoMo
TXN-00010586,GN-1636-23,372.85,2021-04-11 13:52:14,MTN MoMo
TXN-00038534,NR-3926-17,167.66,2022-10-26 13:37:18,AT Money
TXN-00015674,UE-9131-18,50.0,2025-11-26 01:57:51,AT Money
TXN-00002982,NR-1434-23,378.37,2021-01-08 04:59:48,Bank Branch
TXN-00032527,GS-0512-17,602.88,2022-04-27 11:38:21,MTN MoMo
TXN-00010467,GN-8734-24,270.94,2021-12-07 15:46:19,Telecel Cash
TXN-00010445,GR-1794-16,327.26,2025-04-07 16:26:35,Bank Branch
TXN-00035821,GT-9722-25,348.0,2025-04-18 18:52:00,MTN MoMo
TXN-00006830,BA-3851-17,358.58,2021-07-26 02:33:07,Bank Branch
TXN-00003517,GA-1728-22,237.91,2020-12-03 11:36:12,Bank Branch
TXN-00017439,GT-0221-20,279.91,2021-01-22 17:43:02,MTN MoMo
TXN-00011983,CR-7319-23,227.03,2020-11-15 11:04:23,Telecel Cash
TXN-00046975,GS-9590-20,147.39,2025-10-06 22:14:03,Telecel Cash
TXN-00014887,GR-8732-24,324.98,2025-08-11 06:10:35,e-Levy Portal
TXN-00007997,GX-9001-17,564.05,2021-08-28 05:44:07,AT Money
TXN-00045176,GA-9064-25,236.93,2021-02-11 15:34:55,Telecel Cash
TXN-00036303,GA-5703-24,630.86,2023-12-01 02:44:45,e-Levy Portal
TXN-00031949,VR-4223-22,470.47,2021-01-24 19:22:21,Telecel Cash
TXN-00019099,NR-4557-18,454.57,2025-02-18 21:30:08,MTN MoMo
TXN-00017438,GA-9869-21,101.47,2024-07-25 12:12:14,e-Levy Portal
TXN-00013957,NR-6165-21,421.7,2025-02-15 22:44:42,MTN MoMo
TXN-00034587,ORPHAN-99427-XX,276.8,2020-02-19 23:47:43,e-Levy Portal
TXN-00003877,GB-7452-21,0.0,2023-11-27 17:24:58,e-Levy Portal
TXN-00029538,NR-0958-21,159.04,2020-06-09 02:11:28,MTN MoMo
TXN-00019000,AS-4165-25,392.96,2021-06-25 08:15:03,Bank Branch
TXN-00030939,UW-7816-24,410.96,2025-09-15 13:57:35,Bank Branch
TXN-00014711,UE-1251-21,363.01,2025-07-14 18:34:55,Telecel Cash
TXN-00018796,ORPHAN-90107-XX,215.19,2025-06-16 00:11:35,e-Levy Portal
